time,user@domain,computer,process_name,start_end,class
4897659,C745$@DOM1,C745,P666,Start,1
4897659,C745$@DOM1,C745,P666,End,2
4897691,C746$@DOM1,C746,P666,Start,1
4897691,C746$@DOM1,C746,P666,End,2
4897734,C747$@DOM1,C747,P666,Start,1
4897734,C747$@DOM1,C747,P666,End,2
4897776,C748$@DOM1,C748,P666,Start,1
4897776,C748$@DOM1,C748,P666,End,2
4897799,C749$@DOM1,C749,P666,Start,1
4897799,C749$@DOM1,C749,P666,End,2
4897821,C750$@DOM1,C750,P666,Start,1
4897821,C750$@DOM1,C750,P666,End,2
4897856,C751$@DOM1,C751,P666,Start,1
4897856,C751$@DOM1,C751,P666,End,2
4897891,C752$@DOM1,C752,P666,Start,1
4897891,C752$@DOM1,C752,P666,End,2
4897902,C753$@DOM1,C753,P666,Start,1
4897902,C753$@DOM1,C753,P666,End,2
4897932,C754$@DOM1,C754,P666,Start,1
4897932,C754$@DOM1,C754,P666,End,2
4897951,C755$@DOM1,C755,P666,Start,1
4897951,C755$@DOM1,C755,P666,End,2
4897991,C756$@DOM1,C756,P666,Start,1
4897991,C756$@DOM1,C756,P666,End,2
4898003,C757$@DOM1,C757,P666,Start,1
4898003,C757$@DOM1,C757,P666,End,2
4898043,C758$@DOM1,C758,P666,Start,1
4898043,C758$@DOM1,C758,P666,End,2
4898071,C759$@DOM1,C759,P666,Start,1
4898071,C759$@DOM1,C759,P666,End,2
4898095,C760$@DOM1,C760,P666,Start,1
4898095,C760$@DOM1,C760,P666,End,2
5012423,C1130$@DOM1,C1141,P777,Start,1
5012423,C1130$@DOM1,C1141,P777,End,2
5012437,C1131$@DOM1,C1144,P777,Start,1
5012443,C1131$@DOM1,C1144,P777,End,2
5012478,C1132$@DOM1,C1159,P777,Start,1
5012484,C1132$@DOM1,C1159,P777,End,2
5012548,C1133$@DOM1,C1165,P777,Start,1
5012553,C1133$@DOM1,C1165,P777,End,2
5012587,C1134$@DOM1,C1182,P777,Start,1
5012592,C1134$@DOM1,C1182,P777,End,2
5012608,C1135$@DOM1,C1193,P777,Start,1
5012613,C1135$@DOM1,C1193,P777,End,2
5012708,C1136$@DOM1,C1221,P777,Start,1
5012713,C1136$@DOM1,C1221,P777,End,2
5012764,C1137$@DOM1,C1239,P777,Start,1
5012769,C1137$@DOM1,C1239,P777,End,2
5012792,C1138$@DOM1,C1290,P777,Start,1
5012797,C1138$@DOM1,C1290,P777,End,2
5012844,C1139$@DOM1,C1311,P777,Start,1
5012849,C1139$@DOM1,C1311,P777,End,2
5012865,C1140$@DOM1,C1424,P777,Start,1
5012871,C1140$@DOM1,C1424,P777,End,2
5012880,C1141$@DOM1,C1415,P777,Start,1
5012886,C1141$@DOM1,C1415,P777,End,2
5012932,C1142$@DOM1,C1478,P777,Start,1
5012937,C1142$@DOM1,C1478,P777,End,2
5012983,C1143$@DOM1,C1500,P777,Start,1
5012988,C1143$@DOM1,C1500,P777,End,2
5013021,C1144$@DOM1,C1563,P777,Start,1
5013026,C1144$@DOM1,C1563,P777,End,2
5013062,C1145$@DOM1,C1585,P777,Start,1
5013067,C1145$@DOM1,C1585,P777,End,2
5013104,C1146$@DOM1,C1648,P777,Start,1
5013109,C1146$@DOM1,C1648,P777,End,2
5013157,C1147$@DOM1,C1669,P777,Start,1
5013162,C1147$@DOM1,C1669,P777,End,2
5013209,C1148$@DOM1,C1732,P777,Start,1
5013214,C1148$@DOM1,C1732,P777,End,2
5013242,C1149$@DOM1,C1754,P777,Start,1
5013247,C1149$@DOM1,C1754,P777,End,2
5013274,C1150$@DOM1,C1799,P777,Start,1
5013279,C1150$@DOM1,C1799,P777,End,2
5013319,C1151$@DOM1,C1840,P777,Start,1
5013324,C1151$@DOM1,C1840,P777,End,2
5013364,C1152$@DOM1,C1903,P777,Start,1
5013369,C1152$@DOM1,C1903,P777,End,2
5013385,C1153$@DOM1,C1922,P777,Start,1
5013390,C1153$@DOM1,C1922,P777,End,2
5013425,C1154$@DOM1,C1986,P777,Start,1
5013430,C1154$@DOM1,C1986,P777,End,2
5013454,C1155$@DOM1,C2006,P777,Start,1
5013459,C1155$@DOM1,C2006,P777,End,2
5013504,C1156$@DOM1,C2069,P777,Start,1
5013509,C1156$@DOM1,C2069,P777,End,2
5013526,C1157$@DOM1,C2090,P777,Start,1
5013531,C1157$@DOM1,C2090,P777,End,2
5013576,C1158$@DOM1,C2153,P777,Start,1
5013581,C1158$@DOM1,C2153,P777,End,2
5013614,C1159$@DOM1,C2174,P777,Start,1
5013619,C1159$@DOM1,C2174,P777,End,2
5013648,C1160$@DOM1,C2241,P777,Start,1
5013648,C1160$@DOM1,C2241,P777,End,2
9715125,C1256$@DOM1,C1256,P21,Start,0
9715125,C1948$@DOM1,C1948,P14,Start,0
9715126,C1961$@DOM1,C1961,P21,Start,0
9715126,C1987$@DOM1,C1987,P19,Start,0
63378,C9026$@DOM1,C9026,P16,Start,0
63378,C925$@DOM1,C925,P16,Start,0
63378,C9279$@DOM1,C9279,P265,End,0
63378,C9279$@DOM1,C9279,P265,Start,0
63378,C9666$@DOM1,C9666,P265,Start,0
63378,C9753$@DOM1,C9753,P13,Start,0
63378,C9753$@DOM1,C9753,P25,Start,0
63378,LOCAL SERVICE@C1503,C1503,P18,End,0
63378,LOCAL SERVICE@C1503,C1503,P18,Start,0
63378,LOCAL SERVICE@C1503,C1503,P5,End,0
63378,LOCAL SERVICE@C1570,C1570,P18,End,0
63378,LOCAL SERVICE@C1570,C1570,P18,Start,0
63378,LOCAL SERVICE@C1570,C1570,P5,End,0
63378,LOCAL SERVICE@C466,C466,P17,Start,0
63378,U425@DOM1,C2744,P158,End,0
63379,C10093$@DOM1,C10093,P16,Start,0
63379,C1010$@DOM1,C1010,P16,Start,0
63379,C10583$@DOM1,C10583,P14,Start,0
63379,C10784$@DOM1,C10784,P267,Start,0
63379,C11296$@DOM1,C11296,P28,Start,0
63379,C11296$@DOM1,C11296,P29,Start,0
63379,C11296$@DOM1,C11296,P5,Start,0
63379,C11307$@DOM1,C11307,P265,End,0
63379,C11307$@DOM1,C11307,P265,Start,0
63379,C114$@DOM1,C114,P9,Start,0
63379,C11405$@DOM1,C11405,P16,Start,0
63379,C11468$@DOM1,C11468,P1084,End,0
63379,C11468$@DOM1,C11468,P1084,Start,0
63379,C11468$@DOM1,C11468,P1087,Start,0
63379,C11468$@DOM1,C11468,P1194,End,0
63379,C11468$@DOM1,C11468,P19,End,0
63379,C11468$@DOM1,C11468,P866,End,0
63379,C11468$@DOM1,C11468,P88,End,0
63379,C11468$@DOM1,C11468,P95,Start,0
63379,C1200$@DOM1,C1200,P100,End,0
63379,C1200$@DOM1,C1200,P100,Start,0
63379,C1200$@DOM1,C1200,P21,End,0
63379,C1200$@DOM1,C1200,P21,Start,0
63379,C1200$@DOM1,C1200,P5,End,0
63379,C1200$@DOM1,C1200,P5,Start,0
63379,C1200$@DOM1,C1200,P99,End,0
63379,C1200$@DOM1,C1200,P99,Start,0
63379,C12238$@DOM1,C12238,P16,Start,0
63379,C12670$@DOM1,C12670,P5,Start,0
63379,C12792$@DOM1,C12792,P13,Start,0
63379,C13136$@DOM1,C13136,P156,Start,0
63379,C13292$@DOM1,C13292,P265,End,0
63379,C13292$@DOM1,C13292,P265,Start,0
63379,C13397$@DOM1,C13397,P260,Start,0
63379,C14506$@DOM1,C14506,P13,Start,0
63379,C14506$@DOM1,C14506,P14,Start,0
63379,C14506$@DOM1,C14506,P44,Start,0
63379,C14692$@DOM1,C14692,P16,Start,0
63379,C14759$@DOM1,C14759,P16,Start,0
63379,C15809$@DOM1,C15809,P16,Start,0
63379,C164$@DOM1,C164,P13,Start,0
63379,C164$@DOM1,C164,P14,Start,0
63379,C1653$@DOM1,C1653,P9,Start,0
63379,C1728$@DOM1,C1728,P16,Start,0
63379,C1984$@DOM1,C1984,P47,Start,0
63379,C2125$@DOM1,C2125,P21,End,0
63379,C2125$@DOM1,C2125,P21,Start,0
63379,C2125$@DOM1,C2125,P54,End,0
63379,C2125$@DOM1,C2125,P54,Start,0
63379,C2321$@DOM1,C2321,P13,Start,0
63379,C2321$@DOM1,C2321,P14,Start,0
63379,C2637$@DOM1,C2637,P16,Start,0
63379,C2696$@DOM1,C2696,P16,Start,0
63379,C2775$@DOM1,C2775,P124,Start,0
63379,C285$@DOM1,C285,P16,Start,0
63379,C3534$@DOM1,C3534,P16,Start,0
63379,C366$@DOM1,C366,P47,End,0
63379,C3668$@DOM1,C3668,P16,Start,0
63379,C523$@DOM1,C523,P25,End,0
63379,C523$@DOM1,C523,P5,End,0
63379,C553$@DOM1,C553,P25,End,0
63379,C553$@DOM1,C553,P5,End,0
63379,C6763$@DOM1,C6763,P16,Start,0
63379,C765$@DOM1,C765,P5,End,0
63379,C765$@DOM1,C765,P5,Start,0
63379,C765$@DOM1,C765,P56,End,0
63379,C765$@DOM1,C765,P56,Start,0
63379,C8528$@DOM1,C8528,P16,Start,0
63379,C855$@DOM1,C855,P16,Start,0
63379,C879$@DOM1,C879,P59,Start,0
63379,C8810$@DOM1,C8810,P16,Start,0
63379,C8958$@DOM1,C8958,P16,Start,0
63379,C9057$@DOM1,C9057,P13,Start,0
63379,C9057$@DOM1,C9057,P14,Start,0
63379,C9349$@DOM1,C9349,P9,Start,0
63379,C9766$@DOM1,C9766,P16,Start,0
63379,LOCAL SERVICE@C14290,C14290,P90,Start,0
63379,U2229@DOM1,C6653,P34,Start,0
63379,U5356@DOM1,C12670,P501,Start,0
63379,U5712@DOM1,C13847,P125,End,0
63379,U5712@DOM1,C13847,P4622,End,0
63379,U5712@DOM1,C13847,P4622,Start,0
63379,U5999@DOM1,C13750,P247,Start,0
63379,U6398@DOM1,C14494,P130,Start,0
63379,U6440@DOM1,C14506,P155,End,0
63379,U6440@DOM1,C14506,P155,Start,0
63379,U6440@DOM1,C14506,P44,End,0
63379,U6515@DOM1,C14858,P306,Start,0
63379,U6854@DOM1,C8504,P34,Start,0
63380,C10470$@DOM1,C10470,P265,Start,0
63380,C10741$@DOM1,C10741,P16,Start,0
63380,C11416$@DOM1,C11416,P16,Start,0
63380,C11581$@DOM1,C11581,P265,Start,0
63380,C11766$@DOM1,C11766,P16,Start,0
63380,C1204$@DOM1,C1204,P9,Start,0
63380,C12050$@DOM1,C12050,P16,Start,0
63380,C12311$@DOM1,C12311,P16,Start,0
63380,C12455$@DOM1,C12455,P16,Start,0
63380,C12463$@DOM1,C12463,P16,Start,0
63380,C12806$@DOM1,C12806,P265,End,0
63380,C12806$@DOM1,C12806,P865,End,0
63380,C12806$@DOM1,C12806,P865,Start,0
63380,C13246$@DOM1,C13246,P16,Start,0
63380,C13268$@DOM1,C13268,P16,Start,0
63380,C1482$@DOM1,C1482,P16,Start,0
63380,C1539$@DOM1,C1539,P16,Start,0
63380,C15661$@DOM1,C15661,P16,Start,0
63380,C1576$@DOM1,C1576,P5,Start,0
63380,C15782$@DOM1,C15782,P156,Start,0
63380,C1649$@DOM1,C1649,P16,Start,0
63380,C1802$@DOM1,C1802,P9,Start,0
63380,C2046$@DOM1,C2046,P21,End,0
63380,C2046$@DOM1,C2046,P21,Start,0
63380,C2046$@DOM1,C2046,P86,End,0
63380,C2046$@DOM1,C2046,P86,Start,0
63380,C2233$@DOM1,C2233,P9,Start,0
63380,C236$@DOM1,C236,P12,Start,0
63380,C236$@DOM1,C236,P5,Start,0
63380,C2385$@DOM1,C2385,P16,End,0
63380,C2881$@DOM1,C2881,P47,End,0
63380,C3237$@DOM1,C3237,P16,Start,0
63380,C428$@DOM1,C428,P9,Start,0
63380,C541$@DOM1,C541,P16,End,0
63380,C5969$@DOM1,C5969,P16,Start,0
63380,C615$@DOM1,C615,P16,End,0
63380,C63$@DOM1,C63,P16,Start,0
63380,C6469$@DOM1,C6469,P16,Start,0
63380,C6779$@DOM1,C6779,P156,Start,0
63380,C6779$@DOM1,C6779,P439,Start,0
63380,C123$@DOM1,C123,P666,Start,0
63380,C727$@DOM1,C727,P14,Start,0
63380,C9389$@DOM1,C9389,P5,Start,0
63380,C9666$@DOM1,C9666,P265,Start,0
63380,C9753$@DOM1,C9753,P5,Start,0
63380,C988$@DOM1,C988,P25,End,0
63380,C988$@DOM1,C988,P5,End,0
63380,LOCAL SERVICE@C1576,C1576,P17,End,0
63380,LOCAL SERVICE@C1576,C1576,P17,Start,0
63380,LOCAL SERVICE@C1576,C1576,P5,End,0
63380,LOCAL SERVICE@C466,C466,P17,End,0
63380,LOCAL SERVICE@C466,C466,P5,End,0
63380,U3665@DOM1,C9389,P984,Start,0
63381,C10388$@DOM1,C10388,P16,Start,0
63381,C11055$@DOM1,C11055,P16,Start,0
63381,C11475$@DOM1,C11475,P16,Start,0
63381,C1200$@DOM1,C1200,P100,End,0
63381,C1200$@DOM1,C1200,P100,Start,0
63381,C1200$@DOM1,C1200,P21,End,0
63381,C1200$@DOM1,C1200,P5,End,0
63381,C1200$@DOM1,C1200,P99,End,0
63381,C12311$@DOM1,C12311,P265,Start,0
63381,C12670$@DOM1,C12670,P5,Start,0
63381,C13188$@DOM1,C13188,P13,Start,0
63381,C13188$@DOM1,C13188,P14,Start,0
63381,C13750$@DOM1,C13750,P16,Start,0
63381,C13809$@DOM1,C13809,P16,Start,0
63381,C13952$@DOM1,C13952,P52,Start,0
63381,C14284$@DOM1,C14284,P16,Start,0
63381,C14415$@DOM1,C14415,P260,Start,0
63381,C15266$@DOM1,C15266,P16,Start,0
63381,C1682$@DOM1,C1682,P9,Start,0
63381,C1733$@DOM1,C1733,P9,Start,0
63381,C1893$@DOM1,C1893,P50,Start,0
63381,C2254$@DOM1,C2254,P5,Start,0
63381,C2685$@DOM1,C2685,P47,Start,0
63381,C2869$@DOM1,C2869,P47,End,0
63381,C2877$@DOM1,C2877,P16,Start,0
63381,C308$@DOM1,C308,P16,Start,0
63381,C425$@DOM1,C425,P16,Start,0
63381,C486$@DOM1,C486,P5,Start,0
63381,C523$@DOM1,C523,P25,End,0
63381,C523$@DOM1,C523,P25,Start,0
63381,C523$@DOM1,C523,P5,End,0
63381,C523$@DOM1,C523,P5,Start,0
63381,C6423$@DOM1,C6423,P16,Start,0
63381,C6699$@DOM1,C6699,P265,Start,0
63381,C8970$@DOM1,C8970,P16,Start,0
63381,C9036$@DOM1,C9036,P16,Start,0
63381,C9305$@DOM1,C9305,P265,Start,0
63381,C9441$@DOM1,C9441,P13,Start,0
63381,C9441$@DOM1,C9441,P14,Start,0
63381,C9570$@DOM1,C9570,P267,Start,0
63381,C9871$@DOM1,C9871,P14,End,0
63381,LOCAL SERVICE@C1403,C1403,P90,End,0
63381,LOCAL SERVICE@C14987,C14987,P90,Start,0
63381,LOCAL SERVICE@C2254,C2254,P22,End,0
63381,LOCAL SERVICE@C2254,C2254,P22,Start,0
63381,LOCAL SERVICE@C2254,C2254,P5,End,0
63381,LOCAL SERVICE@C3912,C3912,P14,End,0
63381,LOCAL SERVICE@C486,C486,P22,End,0
63381,LOCAL SERVICE@C486,C486,P22,Start,0
63381,LOCAL SERVICE@C486,C486,P5,End,0
63381,LOCAL SERVICE@C500,C500,P17,End,0
63381,LOCAL SERVICE@C500,C500,P18,End,0
63381,LOCAL SERVICE@C500,C500,P18,Start,0
63381,NETWORK SERVICE@C2149,C2149,P9,End,0
63381,U192@DOM1,C84,P34,End,0
63381,U192@DOM1,C84,P34,Start,0
63381,U2332@DOM1,C6804,P34,End,0
63381,U3873@DOM1,C9871,P13,End,0
63381,U4524@DOM1,C2438,P16,End,0
63381,U4524@DOM1,C2438,P1678,Start,0
63381,U5356@DOM1,C12670,P501,Start,0
63381,U6515@DOM1,C14858,P306,Start,0
63382,C10470$@DOM1,C10470,P265,Start,0
63382,C1060$@DOM1,C1060,P16,Start,0
63382,C11311$@DOM1,C11311,P21,Start,0
63382,C11311$@DOM1,C11311,P86,Start,0
63382,C11457$@DOM1,C11457,P16,Start,0
63382,C1163$@DOM1,C1163,P9,Start,0
63382,C11827$@DOM1,C11827,P13,End,0
63382,C11912$@DOM1,C11912,P16,Start,0
63382,C12192$@DOM1,C12192,P16,Start,0
63382,C12680$@DOM1,C12680,P16,Start,0
63382,C1274$@DOM1,C1274,P16,Start,0
63382,C12777$@DOM1,C12777,P44,End,0
63382,C12777$@DOM1,C12777,P44,Start,0
63382,C12835$@DOM1,C12835,P13,Start,0
63382,C12835$@DOM1,C12835,P14,Start,0
63382,C12937$@DOM1,C12937,P265,Start,0
63382,C1319$@DOM1,C1319,P16,Start,0
63382,C13853$@DOM1,C13853,P16,Start,0
63382,C14233$@DOM1,C14233,P16,Start,0
63382,C1442$@DOM1,C1442,P13,Start,0
63382,C1442$@DOM1,C1442,P14,Start,0
63382,C15070$@DOM1,C15070,P13,Start,0
63382,C15070$@DOM1,C15070,P14,Start,0
63382,C15782$@DOM1,C15782,P169,Start,0
63382,C16021$@DOM1,C16021,P16,End,0
63382,C1633$@DOM1,C1633,P9,Start,0
63382,C1703$@DOM1,C1703,P25,End,0
63382,C1703$@DOM1,C1703,P25,Start,0
63382,C1737$@DOM1,C1737,P25,End,0
63382,C1737$@DOM1,C1737,P25,Start,0
63382,C1737$@DOM1,C1737,P5,End,0
63382,C1737$@DOM1,C1737,P5,Start,0
63382,C1737$@DOM1,C1737,P9,Start,0
63382,C198$@DOM1,C198,P16,Start,0
63382,C2011$@DOM1,C2011,P16,Start,0
63382,C2378$@DOM1,C2378,P16,Start,0
63382,C241$@DOM1,C241,P5,Start,0
63382,C2564$@DOM1,C2564,P16,End,0
63382,C2731$@DOM1,C2731,P9,Start,0
63382,C367$@DOM1,C367,P16,Start,0
63382,C479$@DOM1,C479,P16,Start,0
63382,C5208$@DOM1,C5208,P13,Start,0
63382,C5850$@DOM1,C5850,P16,Start,0
63382,C6022$@DOM1,C6022,P16,Start,0
63382,C671$@DOM1,C671,P16,Start,0
63382,C6715$@DOM1,C6715,P16,Start,0
63382,C7670$@DOM1,C7670,P257,Start,0
63382,C937$@DOM1,C937,P13,Start,0
63382,C937$@DOM1,C937,P14,Start,0
63382,C9743$@DOM1,C9743,P265,Start,0
63382,C988$@DOM1,C988,P25,End,0
63382,C988$@DOM1,C988,P25,Start,0
63382,C988$@DOM1,C988,P5,End,0
63382,C988$@DOM1,C988,P5,Start,0
63382,C988$@DOM1,C988,P9,Start,0
63382,C991$@DOM1,C991,P16,Start,0
63382,LOCAL SERVICE@C15699,C15699,P90,Start,0
63382,LOCAL SERVICE@C241,C241,P18,Start,0
63382,LOCAL SERVICE@C241,C241,P22,End,0
63382,LOCAL SERVICE@C241,C241,P22,Start,0
63382,LOCAL SERVICE@C241,C241,P5,End,0
63382,LOCAL SERVICE@C2759,C2759,P90,Start,0
63382,LOCAL SERVICE@C7677,C7677,P14,End,0
63382,U2799@DOM1,C7677,P34,End,0
63382,U2799@DOM1,C7677,P34,Start,0
63382,U4524@DOM1,C2438,P1678,End,0
63383,C11039$@DOM1,C11039,P47,Start,0
63383,C11039$@DOM1,C11039,P9,Start,0
63383,C1134$@DOM1,C1134,P9,Start,0
63383,C11783$@DOM1,C11783,P16,Start,0
63383,C1229$@DOM1,C1229,P16,Start,0
63383,C12311$@DOM1,C12311,P265,Start,0
63383,C1252$@DOM1,C1252,P16,End,0
63383,C12670$@DOM1,C12670,P5,Start,0
63383,C13132$@DOM1,C13132,P25,Start,0
63383,C13132$@DOM1,C13132,P5,Start,0
63383,C13158$@DOM1,C13158,P267,Start,0
63383,C14160$@DOM1,C14160,P16,Start,0
63383,C1424$@DOM1,C1424,P25,Start,0
63383,C1424$@DOM1,C1424,P5,Start,0
63383,C14341$@DOM1,C14341,P16,Start,0
63383,C14549$@DOM1,C14549,P10,Start,0
63383,C1476$@DOM1,C1476,P3,Start,0
63383,C1476$@DOM1,C1476,P325,Start,0
63383,C1476$@DOM1,C1476,P4,Start,0
63383,C1476$@DOM1,C1476,P5,Start,0
63383,C15443$@DOM1,C15443,P13,Start,0
63383,C15443$@DOM1,C15443,P14,Start,0
63383,C1599$@DOM1,C1599,P9,Start,0
63383,C1624$@DOM1,C1624,P50,End,0
63383,C1624$@DOM1,C1624,P50,Start,0
63383,C165$@DOM1,C165,P13,Start,0
63383,C165$@DOM1,C165,P14,Start,0
63383,C1704$@DOM1,C1704,P9,Start,0
63383,C1731$@DOM1,C1731,P47,End,0
63383,C1740$@DOM1,C1740,P9,Start,0
63383,C522$@DOM1,C522,P16,Start,0
63383,C526$@DOM1,C526,P16,Start,0
63383,C5568$@DOM1,C5568,P370,Start,0
63383,C6161$@DOM1,C6161,P13,Start,0
63383,C6161$@DOM1,C6161,P14,Start,0
63383,C659$@DOM1,C659,P13,Start,0
63383,C659$@DOM1,C659,P14,Start,0
63383,C6699$@DOM1,C6699,P265,Start,0
63383,C6750$@DOM1,C6750,P5,Start,0
63383,C6750$@DOM1,C6750,P719,Start,0
63383,C750$@DOM1,C750,P13,Start,0
63383,C750$@DOM1,C750,P14,Start,0
63383,C7856$@DOM1,C7856,P16,Start,0
63383,C815$@DOM1,C815,P30,End,0
63383,C815$@DOM1,C815,P30,Start,0
63383,C8342$@DOM1,C8342,P16,End,0
63383,C8928$@DOM1,C8928,P16,Start,0
63383,C898$@DOM1,C898,P16,Start,0
63383,C924$@DOM1,C924,P16,Start,0
63383,C9279$@DOM1,C9279,P265,End,0
63383,C9279$@DOM1,C9279,P265,Start,0
63383,C9305$@DOM1,C9305,P265,Start,0
63383,C9366$@DOM1,C9366,P16,Start,0
63383,U169@C2245,C2245,P119,End,0
63383,U2937@DOM1,C8066,P34,Start,0
63383,U32@DOM1,C815,P28,End,0
63383,U32@DOM1,C815,P29,End,0
63383,U32@DOM1,C815,P29,Start,0
63383,U4524@DOM1,C2438,P1678,Start,0
63383,U5356@DOM1,C12670,P501,Start,0
63383,U5999@DOM1,C13750,P247,Start,0
63383,U6515@DOM1,C14858,P306,Start,0
63384,C10656$@DOM1,C10656,P16,Start,0
63384,C1089$@DOM1,C1089,P16,Start,0
63384,C11101$@DOM1,C11101,P13,Start,0
63384,C11101$@DOM1,C11101,P14,Start,0
63384,C11208$@DOM1,C11208,P16,Start,0
63384,C11307$@DOM1,C11307,P265,End,0
63384,C11307$@DOM1,C11307,P265,Start,0
63384,C11468$@DOM1,C11468,P88,Start,0
63384,C11581$@DOM1,C11581,P265,Start,0
63384,C12116$@DOM1,C12116,P268,Start,0
63384,C12149$@DOM1,C12149,P14,End,0
63384,C12937$@DOM1,C12937,P265,Start,0
63384,C13268$@DOM1,C13268,P16,End,0
63384,C13292$@DOM1,C13292,P265,End,0
63384,C13292$@DOM1,C13292,P265,Start,0
63384,C13793$@DOM1,C13793,P16,Start,0
63384,C1408$@DOM1,C1408,P16,Start,0
63384,C15272$@DOM1,C15272,P16,Start,0
63384,C15489$@DOM1,C15489,P89,Start,0
63384,C1576$@DOM1,C1576,P5,Start,0
63384,C15882$@DOM1,C15882,P59,Start,0
63384,C1646$@DOM1,C1646,P119,Start,0
63384,C1652$@DOM1,C1652,P9,Start,0
63384,C1801$@DOM1,C1801,P9,Start,0
63384,C1978$@DOM1,C1978,P47,End,0
63384,C236$@DOM1,C236,P12,Start,0
63384,C236$@DOM1,C236,P5,Start,0
63384,C241$@DOM1,C241,P5,Start,0
63384,C2607$@DOM1,C2607,P47,End,0
63384,C3495$@DOM1,C3495,P16,Start,0
63384,C444$@DOM1,C444,P21,Start,0
63384,C6024$@DOM1,C6024,P16,Start,0
63384,C6456$@DOM1,C6456,P16,Start,0
63384,C651$@DOM1,C651,P13,Start,0
63384,C727$@DOM1,C727,P16,Start,0
63384,C7352$@DOM1,C7352,P16,Start,0
63384,C7483$@DOM1,C7483,P16,Start,0
63384,C7718$@DOM1,C7718,P16,Start,0
63384,C9038$@DOM1,C9038,P16,Start,0
63384,C9253$@DOM1,C9253,P16,Start,0
63384,C9741$@DOM1,C9741,P16,Start,0
63384,C9743$@DOM1,C9743,P265,End,0
63384,C9743$@DOM1,C9743,P265,Start,0
103511,C2067$@DOM1,C2067,P5,Start,0
103511,C241$@DOM1,C241,P5,Start,0
103511,C305$@DOM1,C305,P16,End,0
103511,C307$@DOM1,C307,P16,Start,0
103511,C508$@DOM1,C508,P16,Start,0
103511,C553$@DOM1,C553,P25,End,0
103511,C553$@DOM1,C553,P5,End,0
103511,C5837$@DOM1,C5837,P9,Start,0
103511,C5957$@DOM1,C5957,P235,Start,0
103511,C765$@DOM1,C765,P5,End,0
103511,C765$@DOM1,C765,P5,Start,0
103511,C765$@DOM1,C765,P56,End,0
103511,C765$@DOM1,C765,P56,Start,0
103511,C795$@DOM1,C795,P265,End,0
103511,C795$@DOM1,C795,P265,Start,0
103511,C802$@DOM1,C802,P59,Start,0
103511,C881$@DOM1,C881,P265,End,0
103511,C881$@DOM1,C881,P265,Start,0
103511,C9244$@DOM1,C9244,P1763,Start,0
103511,C9260$@DOM1,C9260,P16,Start,0
103511,C987$@DOM1,C987,P25,Start,0
103511,C987$@DOM1,C987,P5,Start,0
103511,C9881$@DOM1,C9881,P16,Start,0
103511,LOCAL SERVICE@C241,C241,P17,End,0
103511,LOCAL SERVICE@C241,C241,P17,Start,0
103511,LOCAL SERVICE@C241,C241,P18,End,0
103511,LOCAL SERVICE@C241,C241,P18,Start,0
103511,LOCAL SERVICE@C241,C241,P5,End,0
103511,NETWORK SERVICE@C3149,C3149,P9,End,0
103511,U38@DOM1,C968,P34,Start,0
103511,U4559@DOM1,C3155,P34,Start,0
103512,C10293$@DOM1,C10293,P16,Start,0
103512,C10749$@DOM1,C10749,P16,Start,0
103512,C10790$@DOM1,C10790,P16,Start,0
103512,C10819$@DOM1,C10819,P16,Start,0
103512,C11785$@DOM1,C11785,P16,Start,0
103512,C12373$@DOM1,C12373,P16,Start,0
103512,C12670$@DOM1,C12670,P5,Start,0
103512,C13352$@DOM1,C13352,P16,Start,0
103512,C1495$@DOM1,C1495,P42,Start,0
103512,C1528$@DOM1,C1528,P16,Start,0
103512,C15552$@DOM1,C15552,P25,Start,0
103512,C15552$@DOM1,C15552,P5,Start,0
103512,C1710$@DOM1,C1710,P16,End,0
103512,C1810$@DOM1,C1810,P16,Start,0
103512,C1863$@DOM1,C1863,P59,Start,0
103512,C194$@DOM1,C194,P16,Start,0
103512,C1945$@DOM1,C1945,P20,End,0
103512,C236$@DOM1,C236,P12,Start,0
103512,C236$@DOM1,C236,P5,Start,0
103512,C240$@DOM1,C240,P16,Start,0
103512,C2489$@DOM1,C2489,P140,Start,0
103512,C2855$@DOM1,C2855,P265,End,0
103512,C2855$@DOM1,C2855,P265,Start,0
103512,C3491$@DOM1,C3491,P265,End,0
103512,C3491$@DOM1,C3491,P265,Start,0
103512,C4313$@DOM1,C4313,P265,End,0
103512,C4313$@DOM1,C4313,P265,Start,0
103512,C558$@DOM1,C558,P16,Start,0
103512,C716$@DOM1,C716,P25,End,0
103512,C716$@DOM1,C716,P25,Start,0
103512,C716$@DOM1,C716,P5,End,0
103512,C716$@DOM1,C716,P5,Start,0
103512,C7573$@DOM1,C7573,P13,Start,0
103512,C7573$@DOM1,C7573,P14,Start,0
103512,C917$@DOM1,C917,P265,End,0
103512,C917$@DOM1,C917,P265,Start,0
103512,LOCAL SERVICE@C3665,C3665,P90,Start,0
103512,U177@DOM1,C13855,P54,Start,0
103512,U2247@DOM1,C6677,P34,End,0
103512,U47@DOM1,C1152,P25,End,0
103512,U47@DOM1,C1152,P25,Start,0
103512,U123@DOM1,C1152,P666,Start,0
103512,U5356@DOM1,C12670,P501,Start,0
103512,U67@C35,C35,P59,End,0
103512,U67@C35,C35,P59,Start,0
103512,U7317@DOM1,C3665,P152,Start,0
103512,U7317@DOM1,C3665,P247,Start,0
103513,C1144$@DOM1,C1144,P16,Start,0
