time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count
820300,0,C5720,445,C11202,N3971,6,1,46
820300,0,C5720,445,C11309,N4045,6,1,46
820300,0,C5720,445,C11354,N4034,6,1,46
820300,0,C5720,445,C11481,N4155,6,1,46
820300,0,C5720,445,C1157,N3963,6,1,46
820300,0,C5720,445,C1174,N3198,6,1,46
820300,0,C5720,445,C12040,N356,6,1,46
820300,0,C5720,445,C12170,N4004,6,1,46
820300,0,C5720,445,C12216,N4291,6,1,46
820300,0,C5720,445,C12298,N4274,6,1,46
820300,0,C5720,445,C12620,N3951,6,1,46
820300,0,C5720,445,C12665,N4064,6,1,46
820300,0,C5720,445,C1282,N3944,6,1,46
820300,0,C5720,445,C12920,N3943,6,1,46
820300,0,C5720,445,C12920,N4158,6,1,46
820300,0,C5720,445,C13696,N3942,6,1,46
820300,0,C5720,445,C1387,N4160,6,1,46
820300,0,C5720,445,C13923,N12992,6,1,46
820300,0,C5720,445,C14010,N4021,6,1,46
820300,0,C5720,445,C14034,N3930,6,1,46
820300,0,C5720,445,C14064,N3975,6,1,46
820300,0,C5720,445,C14106,N3933,6,1,46
820300,0,C5720,445,C14106,N4152,6,1,46
820300,0,C5720,445,C1415,N4203,6,1,46
820300,0,C5720,445,C14184,N3061,6,1,46
820300,0,C5720,445,C14334,N4207,6,1,46
820300,0,C5720,445,C14884,N3153,6,1,46
820300,0,C5720,445,C15049,N13430,6,1,46
820300,0,C5720,445,C15049,N4187,6,1,46
820300,0,C5720,445,C15270,N4307,6,1,46
820300,0,C5720,445,C15378,N4161,6,1,46
820300,0,C5720,445,C15441,N4204,6,1,46
820300,0,C5720,445,C1566,N9604,6,1,46
820300,0,C5720,445,C16069,N3904,6,1,46
820300,0,C5720,445,C16671,N9435,6,1,46
820300,0,C5720,445,C16722,N4184,6,1,46
820300,0,C5720,445,C180,N4154,6,1,46
820300,0,C5720,445,C18147,N4060,6,1,46
820300,0,C5720,445,C18150,N5918,6,1,46
820300,0,C5720,445,C18283,N1637,6,1,46
820300,0,C5720,445,C18341,N14190,6,1,46
820300,0,C5720,445,C18341,N3251,6,1,46
820300,0,C5720,445,C18698,N4016,6,1,46
820300,0,C5720,445,C18720,N4185,6,1,46
820300,0,C5720,445,C1884,N4195,6,1,46
820300,0,C5720,445,C18894,N465,6,1,46
820300,0,C5720,445,C18941,N4196,6,1,46
820300,0,C5720,445,C19038,N4191,6,1,46
820300,0,C5720,445,C19191,N4283,6,1,46
820300,0,C5720,445,C19219,N3514,6,1,46
820300,0,C5720,445,C19225,N4188,6,1,46
820300,0,C5720,445,C19501,N4320,6,1,46
820300,0,C5720,445,C19707,N3973,6,1,46
820300,0,C5720,445,C19707,N4232,6,1,46
820300,0,C5720,445,C19772,N3994,6,1,46
820300,0,C5720,445,C19793,N4029,6,1,46
820300,0,C5720,445,C19801,N4042,6,1,46
820300,0,C5720,445,C19903,N4097,6,1,46
820300,0,C5720,445,C19922,N4151,6,1,46
820300,0,C5720,445,C19985,N9508,6,1,46
820300,0,C5720,445,C19990,N9615,6,1,46
820300,0,C5720,445,C20819,N4211,6,1,46
820300,0,C5720,445,C20819,N4243,6,1,46
820300,0,C5720,445,C20844,N2136,6,1,46
820300,0,C5720,445,C20844,N303,6,1,46
820300,0,C5720,445,C21507,N4322,6,1,46
820300,0,C5720,445,C21593,N4252,6,1,46
820300,0,C5720,445,C22291,N5733,6,1,46
820300,0,C5720,445,C2255,N4191,6,1,46
820300,0,C5720,445,C235,N4231,6,1,46
820300,0,C5720,445,C25072,N4159,6,1,46
820300,0,C5720,445,C3462,N4067,6,1,46
820300,0,C5720,445,C3652,N4193,6,1,46
820300,0,C5720,445,C3778,N4071,6,1,46
820300,0,C5720,445,C4,N5061,6,1,46
820300,0,C5720,445,C4144,N3988,6,1,46
820300,0,C5720,445,C4352,N4198,6,1,46
820300,0,C5720,445,C4711,N3981,6,1,46
820300,0,C5720,445,C5018,N3931,6,1,46
820300,0,C5720,445,C5306,N4096,6,1,46
820300,0,C5720,445,C532,N4192,6,1,46
820300,0,C5720,445,C590,N4162,6,1,46
820300,0,C5720,445,C5901,N3905,6,1,46
820300,0,C5720,445,C5931,N696,6,1,46
820300,0,C5720,445,C602,N4050,6,1,46
820300,0,C5720,445,C6081,N3953,6,1,46
820300,0,C5720,445,C6365,N3968,6,1,46
820300,0,C5720,445,C6417,N4258,6,1,46
820300,0,C5720,445,C6548,N2696,6,1,46
820300,0,C5720,445,C6613,N3268,6,1,46
820300,0,C5720,445,C6767,N3948,6,1,46
820300,0,C5720,445,C6789,N7522,6,1,46
820300,0,C5720,445,C684,N1073,6,1,46
820300,0,C5720,445,C69,N15188,6,1,46
820300,0,C5720,445,C6939,N3979,6,1,46
820300,0,C5720,445,C727,N9501,6,1,46
820300,0,C5720,445,C7344,N9479,6,1,46
820300,0,C5720,445,C749,N4282,6,1,46
820300,0,C5720,445,C7577,N3974,6,1,46
820300,0,C5720,445,C7597,N4026,6,1,46
820300,0,C5720,445,C7622,N4057,6,1,46
820300,0,C5720,445,C776,N3950,6,1,46
820300,0,C5720,445,C7767,N4049,6,1,46
820300,0,C5720,445,C7767,N4299,6,1,46
820300,0,C5720,445,C7948,N4238,6,1,46
820300,0,C5720,445,C8069,N3945,6,1,46
820300,0,C5720,445,C8257,N2271,6,1,46
820300,0,C5720,445,C8444,N4156,6,1,46
820300,0,C5720,445,C851,N4077,6,1,46
820300,0,C5720,445,C8522,N4013,6,1,46
820300,0,C5720,445,C8571,N4248,6,1,46
820300,0,C5720,445,C8645,N4190,6,1,46
820300,0,C5720,445,C896,N4247,6,1,46
820300,0,C5720,445,C9051,N4008,6,1,46
820300,0,C5720,445,C9199,N1015,6,1,46
820300,0,C5720,445,C9268,N4234,6,1,46
820300,0,C5720,445,C9270,N4241,6,1,46
820300,0,C5720,445,C9436,N2891,6,1,46
820300,0,C585,445,C4369,N21973,6,1,46
820300,0,C585,445,C6874,N17657,6,1,46
820300,0,C586,389,C11643,N25187,17,1,191
820300,0,C590,N4162,C5720,445,6,1,46
820300,0,C5901,N3905,C5720,445,6,1,46
820300,0,C5931,N696,C5720,445,6,1,46
820300,0,C602,N4050,C5720,445,6,1,46
820300,0,C6035,N4223,C5720,445,6,1,46
820300,0,C6051,N4046,C5720,445,6,1,46
820300,0,C6081,N3953,C5720,445,6,1,46
820300,0,C612,389,C1435,N11394,6,8,1855
820300,0,C612,389,C1435,N25180,17,1,193
820300,0,C612,389,C1435,N81,6,6,788
820300,0,C612,389,C1435,N9781,6,11,4287
820300,0,C6165,N4216,C5720,445,6,1,46
820300,0,C6223,N4002,C5720,445,6,1,46
820300,0,C6236,N5502,C5720,445,6,1,46
820300,0,C635,N34,C5720,445,6,1,46
820300,0,C6365,N3968,C5720,445,6,1,46
820300,0,C6417,N4258,C5720,445,6,1,46
820300,0,C6438,N3941,C5720,445,6,1,46
820300,0,C6548,N2696,C5720,445,6,1,46
820300,0,C6613,N3268,C5720,445,6,1,46
820300,0,C664,N4007,C5720,445,6,1,46
820300,0,C6767,N3948,C5720,445,6,1,46
820300,0,C6789,N7522,C5720,445,6,1,46
820300,0,C684,N1073,C5720,445,6,1,46
820300,0,C6874,N17657,C585,445,6,1,46
820300,0,C6885,N4224,C5720,445,6,1,46
820300,0,C69,N9490,C5720,445,6,1,46
820300,0,C6939,N3979,C5720,445,6,1,46
820300,0,C6998,N4040,C5720,445,6,1,46
820300,0,C706,80,C14804,N17993,6,7,4653
820300,0,C706,80,C15266,N11441,6,6,2226
820300,0,C706,80,C15266,N17060,6,6,2226
820300,0,C706,80,C15266,N17260,6,6,2226
820300,0,C706,80,C15266,N18104,6,6,2226
820300,0,C706,80,C15266,N18108,6,6,2226
820300,0,C706,80,C15266,N534,6,6,2226
820300,0,C706,80,C3451,N15727,6,5,2148
820300,0,C706,80,C3451,N15918,6,5,2148
820300,0,C706,80,C3451,N16134,6,5,2148
820300,0,C7087,N9274,C5720,445,6,1,46
820300,0,C7188,N4272,C5720,445,6,1,46
820300,0,C7188,N9658,C5720,445,6,1,46
820300,0,C727,N9501,C5720,445,6,1,46
820300,0,C7332,N3843,C1685,N732,6,7,1262
820300,0,C7344,N9479,C5720,445,6,1,46
820300,0,C7367,N4093,C5720,445,6,1,46
820300,0,C7394,N3946,C5720,445,6,1,46
820300,0,C7448,N4076,C5720,445,6,1,46
820300,0,C7460,N4280,C5720,445,6,1,46
820300,0,C749,N4282,C5720,445,6,1,46
820300,0,C7577,N3974,C5720,445,6,1,46
820300,0,C7597,N4026,C5720,445,6,1,46
820300,0,C7608,N4235,C5720,445,6,1,46
820300,0,C7622,N4057,C5720,445,6,1,46
820300,0,C7641,N4270,C5720,445,6,1,46
820300,0,C776,N3950,C5720,445,6,1,46
820300,0,C7767,N4049,C5720,445,6,1,46
820300,0,C7767,N4299,C5720,445,6,1,46
820300,0,C7865,N4001,C5720,445,6,1,46
820300,0,C7916,N4202,C5720,445,6,1,46
820300,0,C7948,N4238,C5720,445,6,1,46
820300,0,C7989,N4088,C5720,445,6,1,46
820300,0,C799,N4262,C5720,445,6,1,46
820300,0,C8030,N4300,C5720,445,6,1,46
820300,0,C8058,N2534,C5720,445,6,1,46
820300,0,C8058,N4109,C5720,445,6,1,52
820300,0,C8058,N4110,C5720,445,6,1,52
820300,0,C8058,N4111,C5720,445,6,1,52
820300,0,C8058,N4120,C5720,445,6,1,52
820300,0,C8058,N4350,C5720,445,6,1,52
820300,0,C8058,N4351,C5720,445,6,1,52
820300,0,C8058,N4366,C5720,445,6,1,52
820300,0,C8058,N4367,C5720,445,6,1,52
820300,0,C8058,N4368,C5720,445,6,1,52
820300,0,C8058,N4370,C5720,445,6,1,52
820300,0,C8069,N3945,C5720,445,6,1,46
820300,0,C8178,N4012,C5720,445,6,1,46
820300,0,C8257,N2271,C5720,445,6,1,46
820300,0,C8402,N4051,C5720,445,6,1,46
820300,0,C841,N9629,C5720,445,6,1,46
820300,0,C8444,N4156,C5720,445,6,1,46
820300,0,C8448,N4261,C5720,445,6,1,46
820300,0,C851,N4077,C5720,445,6,1,46
820300,0,C8522,N4013,C5720,445,6,1,46
820300,0,C8547,N4318,C5720,445,6,1,46
820300,0,C8571,N4248,C5720,445,6,1,46
820300,0,C8589,N4273,C5720,445,6,1,46
820300,0,C8645,N4190,C5720,445,6,1,46
820300,0,C8885,N4014,C5720,445,6,1,46
820300,0,C8885,N4286,C5720,445,6,1,46
820300,0,C8885,N4287,C5720,445,6,1,46
820300,0,C8903,N4214,C5720,445,6,1,46
820300,0,C8958,N4044,C5720,445,6,1,46
820300,0,C896,N4247,C5720,445,6,1,46
820300,0,C9028,N9662,C5720,445,6,1,46
820300,0,C9051,N4008,C5720,445,6,1,46
820300,0,C9199,N1015,C5720,445,6,1,46
820300,0,C9220,N2881,C5720,445,6,1,46
820300,0,C9220,N4421,C5720,445,6,1,46
820300,0,C9268,N4234,C5720,445,6,1,46
820300,0,C9270,N4241,C5720,445,6,1,46
820300,0,C934,N4017,C5720,445,6,1,46
820300,0,C934,N4268,C5720,445,6,1,46
820300,0,C9343,N4313,C5720,445,6,1,46
820300,0,C9436,N2820,C5720,445,6,1,46
820300,0,C9436,N2891,C5720,445,6,1,46
820300,0,C9912,N4240,C5720,445,6,1,46
820300,0,C9923,N4217,C5720,445,6,1,46
820300,0,C996,N3940,C5720,445,6,1,46
820300,1,C1435,N9952,C612,389,6,20,6334
820300,1,C3451,N15918,C706,80,6,8,2823
820300,1,C5720,445,C14334,N6873,6,2,92
820300,1,C612,389,C1435,N9952,6,19,18124
820300,1,C612,389,C1435,N9952,6,24,24680
820300,14,C1435,N9940,C586,445,6,14,5744
820300,14,C1435,N9955,C529,445,6,14,5728
820300,14,C529,445,C1435,N9955,6,10,1951
820300,14,C586,445,C1435,N9940,6,10,2405
820300,27,C5720,445,C8851,N4186,6,870,185951
820300,27,C8851,N4186,C5720,445,6,1303,1376630
820300,33,C11392,N4003,C5720,445,6,101,59296
820300,33,C5720,445,C11392,N4003,6,86,20642
820300,34,C14496,N926,C5721,445,6,4,278
820300,35,C6839,N911,C5721,445,6,4,278
820300,36,C15266,N17078,C706,445,6,264,19665
820300,36,C706,445,C15266,N17078,6,451,571558
820300,36,C706,445,C15266,N17078,6,452,572948
820300,38,C1015,N306,C12000,N1777,6,2,92
820300,38,C1435,N9870,C467,445,6,84,19588
820300,38,C467,445,C1435,N9870,6,78,18580
820300,40,C8926,N8434,C5720,445,6,5,1040
820300,52,C15266,N154,C2174,N155,1,2,120
820300,52,C2174,N155,C15266,N155,1,2,120
820300,60,C12230,N2301,C2588,N1,6,3,138
820300,60,C16500,N4353,C2588,N1,6,3,138
820300,60,C21836,N4333,C2588,N1,6,3,158
820300,60,C2588,N1,C12230,N2301,6,3,138
820300,60,C2588,N1,C15057,N5338,6,3,138
820300,60,C2588,N1,C15563,N4390,6,3,138
820300,60,C2588,N1,C21836,N4333,6,3,157
820300,60,C4407,445,C9916,N3036,6,42,7504
820300,60,C528,135,C1818,N6536,6,7,1344
820300,61,C10605,N7731,C5720,445,6,6,417
820300,61,C2588,N1,C16500,N4353,6,3,138
820300,61,C3620,N9061,C2008,1433,6,5,230
820300,65,C5698,2049,C20101,N712,6,4535,762424
820300,7,C12461,N7450,C5720,445,6,1196,1678029
820300,9,C3688,N23234,C128,N457,6,3,144
820301,0,C11617,N9865,C1685,N732,6,5,857
820301,0,C11617,N9942,C1685,N732,6,5,857
820301,0,C13378,N17854,C706,80,6,9,3207
820301,0,C13378,N17921,C706,80,6,9,3207
820301,0,C13391,N3208,C3088,N338,6,9,1167
820301,0,C14334,N11572,C5720,445,6,1,52
820301,0,C14334,N6873,C5720,445,6,1,52
820301,0,C14529,N4127,C586,445,6,1,52
820301,0,C14539,N4439,C706,80,6,7,3020
820301,0,C1685,N732,C11617,N9942,6,4,414
820301,0,C18495,N1636,C9550,N6537,6,2,92
820301,0,C20371,N4959,C612,445,6,1,52
820301,0,C2174,N155,C608,N155,1,1,60
820301,0,C231,80,C3451,N17581,6,5,2148
820301,0,C231,80,C3451,N21591,6,5,2148
820301,0,C2668,N1380,C612,88,6,5,525
820301,0,C2668,N1391,C612,88,6,4,399
820301,0,C2668,N1590,C612,88,6,6,2119
820301,0,C3163,N16107,C5030,443,6,2,92
820301,0,C3427,N14503,C4785,445,6,1,52
820301,0,C3451,N16783,C706,80,6,8,2823
820301,0,C3451,N16845,C706,80,6,8,2823
820301,0,C3451,N16869,C706,80,6,8,2823
820301,0,C3451,N17581,C231,80,6,8,2823
820301,0,C3451,N21591,C231,80,6,8,2823
820301,0,C4785,445,C3427,N14503,6,1,46
820301,0,C5030,443,C3163,N16107,6,1,46
820301,0,C528,389,C11077,N25184,17,1,195
820301,0,C528,88,C11077,N11376,6,6,2956
820301,0,C586,445,C14529,N4127,6,1,46
820301,0,C608,N154,C2174,N155,1,1,60
820301,0,C612,445,C20371,N4959,6,1,46
820301,0,C612,88,C2668,N1391,6,4,417
820301,0,C612,88,C2668,N1590,6,6,2100
820301,0,C706,80,C13378,N17854,6,6,2226
820301,0,C706,80,C13378,N17921,6,6,2226
820301,0,C706,80,C14539,N4439,6,6,4092
820301,0,C706,80,C3451,N16783,6,5,2148
820301,0,C706,80,C3451,N16845,6,5,2148
820301,0,C706,80,C3451,N16869,6,5,2148
820301,0,C9621,N16869,C585,139,6,1,46
820301,1,C1685,N732,C7332,N3737,6,4,445
820301,1,C7332,N3737,C1685,N732,6,6,922
820301,10,C15538,N15180,C1685,N732,6,6,1223
820301,11,C231,N326,C27171,N16754,6,60,14792
820301,11,C27171,N16754,C231,N326,6,94,120130
820301,12,C10049,N2479,C585,445,6,11,3189
820301,12,C3873,80,C7057,N7508,6,6,2483
820301,12,C585,445,C10049,N2479,6,8,1272
820301,12,C7057,N7508,C3873,80,6,8,1798
820301,28,C15266,N17262,C706,80,6,45,28444
820301,28,C706,80,C15266,N17262,6,34,5789
820301,34,C8017,N5860,C5721,445,6,4,278
820301,4,C6460,N2587,C5721,445,6,37,15132
820301,41,C13378,N7611,C706,445,6,5548,297502
820301,41,C706,445,C13378,N7611,6,10475,14300200
820301,47,C1015,N306,C9655,N2957,6,26,5864
820301,5,C1685,N732,C15538,N15180,6,4,2758
820301,5,C231,445,C9219,N3077,6,3,270
820301,52,C231,139,C6943,N7551,6,111,157310
820301,52,C6943,N7551,C231,139,6,75,4178
820301,53,C5721,445,C10049,N8562,6,141,30108
820301,54,C10049,N8562,C5721,445,6,142,25904
820301,59,C13294,N5120,C5720,445,6,13936,3108680
820301,6,C6885,N13158,C2485,443,6,11,2999
820301,6,C9219,N3077,C231,445,6,4,322
820301,60,C13346,N9711,C2588,N1,6,3,138
820301,60,C2588,N1,C2817,N1670,6,3,138
820301,60,C2817,N1670,C2588,N1,6,3,138
820301,61,C18982,N9680,C5721,445,6,53,7865
820301,63,C11370,N1573,C5721,445,6,1522,372680
820301,63,C4323,N791,C1947,N710,6,70,3220
820301,64,C19042,N8431,C5720,445,6,595,173163
820301,64,C2784,N20394,C20593,22,6,2293,867768
820301,64,C5720,445,C19497,N8813,6,322,25438
820301,72,C20593,22,C2784,N20394,6,3230,1353004
820301,9,C3538,N20254,C3469,N457,6,3,144
820302,0,C11049,N15253,C585,445,6,1,52
820302,0,C13378,N17859,C706,80,6,9,3207
820302,0,C13378,N17861,C231,80,6,9,3207
820302,0,C13378,N17862,C528,88,6,5,1756
820302,0,C13378,N17863,C231,80,6,9,3207
820302,0,C13378,N17864,C231,80,6,9,3207
820302,0,C13378,N17924,C231,80,6,9,3207
820302,0,C13378,N17925,C231,80,6,9,3207
820302,0,C13378,N17926,C706,80,6,9,3207
820302,0,C13378,N17927,C231,80,6,9,3207
820302,0,C13378,N4207,C706,80,6,9,3207
820302,0,C15886,N13933,C1685,N732,6,5,856
820302,0,C15886,N14389,C1685,N732,6,5,856
820302,0,C1685,N732,C15886,N13933,6,4,413
820302,0,C1685,N732,C15886,N14389,6,4,414
820302,0,C1685,N732,C9772,N17326,6,4,372
820302,0,C1685,N732,C9772,N8979,6,4,372
820302,0,C1707,N732,C5198,N14923,6,4,410
820302,0,C1707,N732,C5198,N9047,6,4,409
820302,0,C1707,N732,C9772,N17330,6,4,376
820302,0,C1707,N732,C9772,N17336,6,4,376
820302,0,C231,80,C13378,N17861,6,6,2226
820302,0,C231,80,C13378,N17863,6,6,2226
820302,0,C231,80,C13378,N17864,6,6,2226
820302,0,C231,80,C13378,N17925,6,6,2226
820302,0,C231,80,C13378,N17927,6,6,2226
820302,0,C2957,N4141,C366,445,6,1,52
820302,0,C366,445,C2957,N4141,6,1,46
820302,0,C5198,N14923,C1707,N732,6,5,852
820302,0,C5198,N9047,C1707,N732,6,5,852
820302,0,C528,445,C1859,N5126,6,1,46
820302,0,C528,88,C13378,N17862,6,5,330
820302,0,C5720,139,C11270,N23144,6,1,48
820302,0,C706,80,C13378,N17859,6,6,2226
820302,0,C706,80,C13378,N17926,6,6,2226
820302,0,C706,80,C13378,N4207,6,6,2226
820302,0,C9772,N17326,C1685,N732,6,6,429
820302,0,C9772,N17330,C1707,N732,6,6,429
820302,0,C9772,N17336,C1707,N732,6,6,430
820302,0,C9772,N8979,C1685,N732,6,6,430
820302,1,C1685,N732,C5450,N2405,6,4,413
820302,1,C5450,N2405,C1685,N732,6,5,856
820302,11,C17823,N15156,C359,N8367,6,17,2581
820302,11,C2645,N24351,C1685,N732,6,9,2314
820302,11,C359,N8367,C17823,N15156,6,10,1450
820302,12,C528,445,C17306,N18788,6,9,1683
820302,34,C7095,N1769,C5721,445,6,4,278
820302,40,C13378,N838,C754,445,6,160,11727
820302,40,C754,445,C13378,N838,6,280,353916
820302,6,C11270,N18769,C5720,445,6,92,13677
820302,6,C1685,N732,C2645,N24351,6,6,2795
820302,6,C5720,445,C11270,N18769,6,89,9985
820302,60,C2588,N1,C13346,N9711,6,3,138
820302,60,C5474,N3924,C1841,N338,6,4,392
820302,60,C8550,N6583,C5721,445,6,16,4916
820302,61,C1968,443,C17778,N13991,6,24,7707
820302,61,C7217,4559,C5721,445,6,394,66877
820302,66,C458,N457,C6310,N3287,6,142,67292
820302,67,C2831,N5162,C5721,445,6,175,47746
820302,9,C1901,N12536,C16750,139,6,3,152
820303,0,C10160,N16748,C231,80,6,9,3191
820303,0,C10160,N17347,C231,80,6,9,3191
820303,0,C10646,N5441,C5721,445,6,2,178
820303,0,C12159,N1739,C1685,N732,6,6,922
820303,0,C12159,N6215,C1685,N732,6,6,405
820303,0,C14040,N11468,C706,80,6,8,3443
820303,0,C14820,N12171,C5721,445,6,3,270
820303,0,C1685,N732,C12159,N1739,6,4,445
820303,0,C1685,N732,C12159,N6215,6,6,5055
820303,0,C1685,N732,C5450,N2436,6,4,414
820303,0,C2,N3275,C366,445,6,1,52
820303,0,C231,80,C10160,N16748,6,6,2226
820303,0,C231,80,C10160,N17347,6,6,2226
820303,0,C2668,N11345,C612,88,6,6,2119
820303,0,C2668,N1381,C612,88,6,4,399
820303,0,C2668,N1393,C612,88,6,5,525
820303,0,C366,445,C2,N3275,6,1,46
820303,0,C528,389,C3068,N25189,17,1,195
820303,0,C5450,N2436,C1685,N732,6,5,856
820303,0,C612,88,C2668,N11345,6,5,710
820303,0,C612,88,C2668,N11345,6,6,2100
820303,0,C612,88,C2668,N1381,6,4,417
820303,0,C612,88,C2668,N1393,6,4,1534
820303,0,C612,88,C2668,N1393,6,5,2055
820303,0,C706,80,C13115,N3420,6,10,4592
820303,0,C706,80,C14040,N11468,6,7,4128
820303,0,C8198,N3776,C2976,N338,6,9,1079
820303,1,C4176,N6709,C706,80,6,7,2962
820303,1,C706,80,C4176,N6709,6,4,511
820303,10,C3440,N20259,C1707,N732,6,6,1209
820303,12,C585,445,C8851,N20625,6,96,12954
820303,12,C8851,N20625,C585,445,6,97,16624
820303,2,C2162,445,C5901,N9045,6,12,3296
820303,24,C2588,N1,C5006,N3036,6,9,664
820303,24,C5006,N3036,C2588,N1,6,9,874
820303,29,C13378,N17928,C706,80,6,27,14117
820303,29,C706,80,C13378,N17928,6,18,3753
820303,34,C11242,N323,C5721,445,6,4,278
820303,36,C7240,N7272,C5463,445,6,4,278
820303,6,C12800,N11092,C231,N326,6,87,113563
820303,6,C13300,N13302,C2485,443,6,32,20616
820303,6,C1707,N732,C3440,N20259,6,4,2760
820303,6,C231,N326,C12800,N11092,6,47,9608
820303,60,C11736,N5800,C2588,N1,6,4,184
820303,60,C13115,N3420,C706,80,6,13,6584
820303,60,C15667,N381,C2588,N1,6,3,138
820303,60,C16166,N8419,C2588,N1,6,3,138
820303,60,C1697,139,C1823,N797,6,99,36173
820303,60,C1823,N797,C1697,139,6,98,29758
820303,60,C5474,N889,C1841,N338,6,4,392
820303,64,C14496,N4439,C5721,445,6,7511,392587
820303,72,C5763,N3857,C591,N710,6,518,34478
820304,0,C10160,N13113,C706,80,6,9,3191
820304,0,C10160,N4418,C706,80,6,9,3191
820304,0,C10208,N4995,C5736,445,6,1,46
820304,0,C10245,N9734,C5736,445,6,1,46
820304,0,C12309,N9709,C5736,445,6,1,46
820304,0,C12897,N9735,C5736,445,6,1,46
820304,0,C13797,N9706,C5736,445,6,1,46
820304,0,C15178,N6955,C5736,445,6,1,46
820304,0,C1526,N9729,C5736,445,6,1,46
820304,0,C15538,N5144,C5736,445,6,1,46
820304,0,C1587,N8593,C5736,445,6,1,46
820304,0,C16301,N190,C5736,445,6,1,46
820304,0,C1685,N732,C9772,N17390,6,5,2690
820304,0,C17931,N4675,C5736,445,6,1,46
820304,0,C18977,N9713,C5736,445,6,1,46
820304,0,C19308,N114,C5736,445,6,1,46
820304,0,C1973,80,C2823,N4552,6,5,448
820304,0,C1973,80,C2823,N4816,6,5,448
820304,0,C1973,80,C2823,N4825,6,5,448
820304,0,C1973,80,C2823,N6561,6,5,448
820304,0,C20809,N9742,C5736,445,6,1,52
820304,0,C2668,N5391,C612,88,6,4,399
820304,0,C2668,N5409,C612,88,6,6,2119
820304,0,C2668,N5417,C612,88,6,5,525
820304,0,C27091,N9707,C5736,445,6,1,46
820304,0,C2823,N4552,C1973,80,6,7,1695
820304,0,C2823,N4816,C1973,80,6,7,1695
820304,0,C2823,N6561,C1973,80,6,6,1640
820304,0,C2883,N2465,C5736,445,6,1,46
820304,0,C421,N17632,C706,80,6,1,46
820304,0,C459,N3762,C5736,445,6,1,46
820304,0,C4750,N3211,C5736,445,6,1,46
820304,0,C5030,443,C5332,N13662,6,5,1481
820304,0,C528,389,C18578,N25191,17,1,195
820304,0,C5332,N13662,C5030,443,6,6,1578
820304,0,C5418,N5186,C338,445,6,1,52
820304,0,C5736,445,C10208,N4995,6,1,46
820304,0,C5736,445,C10245,N9734,6,1,46
820304,0,C5736,445,C12309,N9709,6,1,46
820304,0,C5736,445,C12897,N9735,6,1,46
820304,0,C5736,445,C13797,N9706,6,1,46
820304,0,C5736,445,C15178,N6955,6,1,46
820304,0,C5736,445,C1526,N9729,6,1,46
820304,0,C5736,445,C15538,N5144,6,1,46
820304,0,C5736,445,C1587,N8593,6,1,46
820304,0,C5736,445,C16301,N190,6,1,46
820304,0,C5736,445,C17931,N4675,6,1,46
820304,0,C5736,445,C18977,N9713,6,1,46
820304,0,C5736,445,C19308,N114,6,1,46
820304,0,C5736,445,C20809,N9742,6,1,56
820304,0,C5736,445,C2883,N2465,6,1,46
820304,0,C5736,445,C459,N3762,6,1,46
820304,0,C5736,445,C4750,N3211,6,1,46
820304,0,C5736,445,C5850,N9710,6,1,46
820304,0,C5736,445,C5997,N3239,6,1,46
820304,0,C5736,445,C7046,N9733,6,1,46
820304,0,C5736,445,C7535,N5072,6,1,46
820304,0,C5736,445,C786,N5078,6,1,46
820304,0,C5736,445,C8143,N9732,6,1,46
820304,0,C5736,445,C857,N9705,6,1,46
820304,0,C5736,445,C888,N9731,6,1,46
820304,0,C5736,445,C9683,N9730,6,1,46
820304,0,C5736,445,C9880,N10971,6,1,46
820304,0,C5850,N9710,C5736,445,6,1,46
820304,0,C5900,80,C9666,N14067,6,433,629130
820304,0,C5997,N3239,C5736,445,6,1,46
820304,0,C612,88,C2668,N5391,6,4,417
820304,0,C612,88,C2668,N5409,6,6,2100
820304,0,C612,88,C2668,N5417,6,5,2055
820304,0,C7046,N9733,C5736,445,6,1,46
820304,0,C706,80,C10160,N13113,6,6,2226
820304,0,C706,80,C10160,N4418,6,6,2226
820304,0,C706,80,C20914,N25188,6,9,4546
820304,0,C7535,N5072,C5736,445,6,1,46
820304,0,C786,N5078,C5736,445,6,1,46
820304,0,C8143,N9732,C5736,445,6,1,46
820304,0,C857,N9705,C5736,445,6,1,46
820304,0,C888,N9731,C5736,445,6,1,46
820304,0,C9683,N9730,C5736,445,6,1,46
820304,0,C9772,N17390,C1685,N732,6,7,1271
820304,0,C9880,N10971,C5736,445,6,1,46
820304,1,C3873,80,C4979,N24488,6,18,16725
820304,1,C4979,N24488,C3873,80,6,13,1277
820304,11,C3801,N4686,C1685,N732,6,9,2805
820304,15,C17010,N1032,C1685,N732,6,6,1223
820304,16,C1453,N1784,C586,445,6,13,4285
820304,16,C586,445,C1453,N1784,6,8,1541
820304,16,C586,445,C1453,N1784,6,9,1653
820304,3,C13648,N8835,C706,80,6,36,17663
820304,3,C1743,N5160,C17273,N25190,17,2,568
820304,3,C706,80,C13648,N8835,6,34,24921
820304,32,C4174,137,C14179,137,17,2,168
820304,36,C2683,445,C7292,N7295,6,2,186
820304,36,C7292,N7295,C2683,445,6,4,278
820304,37,C1015,N306,C15513,N619,6,2,92
820304,38,C1015,N306,C16533,N1722,6,2,92
820304,5,C13300,N18213,C2485,443,6,10,3664
820304,5,C13300,N18262,C2485,443,6,10,3664
